Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Nyabagendwa/Mukoma
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Nyabagendwa/Mubuga
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Nyabagendwa/Mataba
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Nyabagendwa/Karama
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Nyabagendwa/Kamabuye
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Nyabagendwa/Gicaca
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Nyabagendwa/Cyoma
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Saruduha
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Rurambo
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Nyamure
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Ntarama
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Kavumu
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Kamashya
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Kagugu
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Gitovu
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Gasenyi
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Gaseke
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Gasave
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Ntarama/Akabeza
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Kivumu
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Kimaranzara
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Kidogo
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Akabahaya
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Gihushi
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Gasabo
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Byimana
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Buhoro
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Amizero
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Akumunezero
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kimaranzara/Akintwari
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Karera/Rwimirama
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Karera/Rwavuningoma
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Karera/Rwankomati
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Karera/Ruyenzi
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Karera/Mutarama
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Karera/Kamahoro
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Karera/Gatare
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Karera/Gakurazo
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kabeza/Nyamisagara
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kabeza/Marembo
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kabeza/Karirisi
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kabeza/Karambi
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kabeza/Gitega
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kabeza/Gasave
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kabeza/Gasarwe
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kabeza/Gako
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kabeza/Biraro
Rwanda/EASTERN PROVINCE/Bugesera/Rilima/Kabeza/Bidenge
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Rugando/Rugero
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Rugando/Nsoro
